hhid,province,district,subdistrict,village,ea,pmt,community,hybrid,elite,poorest10,daymeeting,treated,rank,consumption,consumption_ae,food,nonfood,nonstaple,diversity,pcfloor,tfloor,twall,toilet,water,lighting,troof,fcook,house,credit,hhsize,hhsize2,hhsize_ae,hhage,hhage2,hhmale,hhmarried,hhmalemarr,hhsector1,hhsector2,hhsector3,formal,informal,hheduc2,hheduc3,hheduc4,age04,eschild,jschild,sschild,higheduc2,higheduc3,higheduc4,depratio,ac,computer,radio,tv,dvd,satellite,gas,refrigerator,bicycle,motorcycle,auto,hp,jewelry,chicken,cow
"329676",33,24,2,140,329,0,1,0,0,0,1,0,.7674419,102.4786,130.0451,13.05,.8726563,.9003831,7,18,1,1,1,0,0,1,0,0,0,4,16,3.152094,36,1296,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"329693",33,24,2,140,329,0,1,0,0,0,1,1,.4186046,290.1486,373.8269,21.94,.9243836,.6572471,9,12,0,1,0,0,1,1,1,0,0,5,25,3.880788,40,1600,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,.25,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
"329889",33,24,2,140,329,0,1,0,0,0,1,0,.9534883,393.3492,473.2189,50.7,.8711069,.8619329,9,50,1,0,1,1,1,1,0,1,0,3,9,2.493661,,,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
"329986",33,24,2,140,329,0,1,0,0,0,1,1,.4418605,504.3706,606.7832,56.73333,.8875166,.8149236,9,18.66667,1,1,0,0,0,1,1,0,0,3,9,2.493661,28,784,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,.5,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
"330098",33,24,2,72,330,1,0,0,0,0,0,1,,161.7819,210.9887,12.28,.9240953,.4869707,6,80,0,1,0,1,1,1,0,1,0,5,25,3.8339,39,1521,1,1,1,0,0,1,0,1,1,0,0,0,2,0,0,1,0,0,.6666667,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
"330238",33,24,2,72,330,1,0,0,0,0,0,0,,464.8762,598.9457,30.89,.9335522,.9368728,8,56,1,1,1,1,1,1,0,1,0,5,25,3.880788,43,1849,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,.25,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"330295",33,24,2,72,330,1,0,0,0,0,0,0,,1300.857,1443.391,84.5,.9350429,.8816568,11,39,1,1,0,1,1,1,1,0,0,2,4,1.802501,28,784,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
"330393",33,24,2,72,330,1,0,0,0,0,0,1,,409.7516,492.9518,75.76667,.8150912,.8262209,11,13.33333,0,0,0,1,0,1,0,0,0,3,9,2.493661,42,1764,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"330495",33,24,2,72,330,1,0,0,0,0,0,1,,643.3295,,,,.7154471,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"330527",33,24,2,72,330,1,0,0,0,0,0,0,,127.5286,141.5018,23.2,.8180799,.549569,10,15,1,0,0,1,0,1,0,1,0,2,4,1.802501,56,3136,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"330666",33,24,2,72,330,1,0,0,0,0,0,1,,278.2552,358.5036,32.72,.8824101,.6790953,7,14,0,0,0,0,0,1,0,1,0,5,25,3.880788,55,3025,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,.25,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
"330701",33,24,2,72,330,1,0,0,0,0,0,0,,496.5,550.9012,70.875,.8572508,.8201058,11,36,1,1,0,0,1,1,0,1,0,2,4,1.802501,57,3249,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
"330963",33,24,2,72,330,1,0,0,0,0,0,1,,552.1516,664.2661,35.06667,.9364909,.5247148,10,50,0,0,0,1,1,1,1,1,0,3,9,2.493661,26,676,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,.5,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0
"331081",33,24,2,107,331,0,0,1,0,1,1,1,.2622951,894.6588,1054.935,70.33334,.9213853,.9526066,10,21,1,1,0,1,0,1,0,1,0,3,9,2.544211,66,4356,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"331237",33,24,2,107,331,0,0,1,0,1,1,0,.7540984,1027.155,1139.7,117.15,.8859471,.8792147,12,37.5,1,1,1,1,0,1,1,0,1,2,4,1.802501,56,3136,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0
"331317",33,24,2,107,331,0,0,1,0,1,1,1,.3442623,706.9405,833.5872,49.66667,.9297442,.7651007,9,20,1,1,0,1,0,1,0,1,0,3,9,2.544211,40,1600,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,.5,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0
"331349",33,24,2,107,331,0,0,1,0,1,1,1,.295082,404.0089,497.3933,47.375,.8827378,.6569921,7,21,1,0,1,1,1,1,0,1,0,4,16,3.24901,75,5625,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.3333333,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
"331387",33,24,2,107,331,0,0,1,0,1,1,0,.7868853,213.5876,275.1859,34.28,.8395038,.7672112,9,18,1,1,1,1,1,1,1,1,0,5,25,3.880788,50,2500,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,.25,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"331451",33,24,2,107,331,0,0,1,0,1,1,1,.2295082,544.4703,604.1276,80.25,.852609,.6666667,11,17.5,0,1,0,1,0,1,1,1,1,2,4,1.802501,58,3364,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
"331613",33,24,2,107,331,0,0,1,0,1,1,0,.0163934,632.7441,702.0735,41.6,.9342546,.7896634,7,51,1,0,0,1,1,1,0,0,0,2,4,1.802501,60,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"331669",33,24,2,107,331,0,0,1,0,1,1,0,.4262295,1249.739,1561.872,73.0875,.9415178,.8195656,10,15,1,1,0,1,1,1,0,1,0,4,16,3.200617,47,2209,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0
"331743",33,24,2,107,331,0,0,1,0,1,1,0,.8688524,497.0685,621.2159,51.9375,.8955124,.8977136,9,10,0,0,0,1,0,1,0,1,0,4,16,3.200617,26,676,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"332016",33,24,2,18,332,1,0,0,0,0,0,1,,299.1369,395.2981,28.88333,.9034444,.5816503,10,22,1,1,1,0,1,1,0,1,0,6,36,4.540425,51,2601,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.5,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0
"332084",33,24,2,18,332,1,0,0,0,0,0,1,,354.544,393.3912,24.55,.9307562,.694501,8,28,1,0,1,1,1,1,0,1,0,2,4,1.802501,61,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"332118",33,24,2,18,332,1,0,0,0,0,0,0,,525.2778,619.3801,54.66667,.8959281,.8079268,8,6.666667,1,1,1,1,1,1,0,1,0,3,9,2.544211,62,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0
"332240",33,24,2,18,332,1,0,0,0,0,0,1,,911.5873,1096.685,82.4,.9096082,.9089806,10,25,0,0,0,0,0,1,1,1,0,3,9,2.493661,37,1369,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,.5,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
"332329",33,24,2,18,332,1,0,0,0,0,0,1,,280.132,377.7784,39.375,.8594412,.6753439,10,10.5,1,1,0,1,1,1,1,1,0,6,36,4.449147,38,1444,1,1,1,0,0,1,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0
"332476",33,24,2,18,332,1,0,0,0,0,0,1,,524.725,582.2188,73.5,.8599266,.8496599,9,36,1,1,0,1,0,1,1,1,0,2,4,1.802501,56,3136,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
"332490",33,24,2,18,332,1,0,0,0,0,0,0,,1305.191,1305.191,145.1,.8888285,.8518263,11,112,1,1,1,1,1,1,1,1,0,1,1,1,46,2116,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0
"332506",33,24,2,18,332,1,0,0,0,0,0,1,,528.3453,670.4689,38.1625,.9277698,.8512938,11,25,1,1,1,0,1,1,1,1,0,4,16,3.152094,38,1444,1,1,1,0,0,1,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0
"332832",33,24,2,18,332,1,0,0,0,0,0,1,,652.0187,888.1424,73.89286,.8866706,.8883519,8,12.57143,1,1,0,0,1,1,1,1,0,7,49,5.138963,59,3481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,.4,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
"333099",33,24,134,22,333,0,0,1,1,0,1,0,.5833333,618.2302,728.9846,47.66667,.9228982,.8076923,11,33.33333,1,1,0,1,1,1,0,1,0,3,9,2.544211,53,2809,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,.5,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0
"333282",33,24,134,22,333,0,0,1,1,0,1,1,.3055556,150.6976,194.1586,24.2,.8394135,.5702479,9,4,0,0,0,1,0,1,0,1,0,5,25,3.880788,56,3136,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,.25,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
"333288",33,24,134,22,333,0,0,1,1,0,1,0,.4722222,555.5804,705.0302,33.75,.9392527,.5703704,10,11.25,1,1,1,1,1,1,1,1,0,4,16,3.152094,37,1369,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"333505",33,24,134,22,333,0,0,1,1,0,1,1,.0833333,467.6607,593.4603,22.875,.9510863,.3934426,9,11.25,1,1,0,1,1,1,0,0,0,4,16,3.152094,55,3025,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"333570",33,24,134,22,333,0,0,1,1,0,1,1,.1388889,540.625,618.3045,91.35,.8310289,.7646415,10,40,0,0,0,0,0,1,1,1,0,2,4,1.748734,27,729,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"333650",33,24,134,22,333,0,0,1,1,0,1,0,.9444444,312.6786,417.3846,34,.8912621,.7254902,12,16.66667,1,0,1,1,1,1,1,1,0,6,36,4.494827,56,3136,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,.5,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
"333704",33,24,134,22,333,0,0,1,1,0,1,0,.6944444,345.1865,460.7784,17.08333,.9505098,.5853658,8,13,1,1,0,1,1,1,1,1,0,6,36,4.494827,56,3136,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,.5,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"333747",33,24,134,22,333,0,0,1,1,0,1,0,.8333333,824.9523,992.4591,93.16666,.8870642,.960644,11,21.33333,0,1,0,1,0,1,1,1,0,3,9,2.493661,35,1225,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,.5,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
"333753",33,24,134,22,333,0,0,1,1,0,1,1,.4444444,587.0071,765.5482,12.62,.9785011,.4611727,7,7,1,0,1,1,1,1,0,1,0,5,25,3.8339,43,1849,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,.6666667,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
"334026",33,24,134,120,334,0,1,0,1,1,1,1,.1923077,301.877,363.1732,32.8,.8913465,.7357724,8,3.333333,1,1,0,1,1,1,1,1,0,3,9,2.493661,40,1600,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,.5,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0
"334080",33,24,134,120,334,0,1,0,1,1,1,0,.6538461,199.0476,253.3976,19.2,.9035407,.5104167,8,7,1,0,0,1,1,1,0,1,0,5,25,3.927575,44,1936,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0
"334320",33,24,134,120,334,0,1,0,1,1,1,0,.8076923,251.5,279.0567,25.05,.9003976,.5908183,8,52.5,0,0,0,0,0,1,0,1,0,2,4,1.802501,85,7225,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"334454",33,24,134,120,334,0,1,0,1,1,1,0,.9615384,1003.926,1367.49,181.3,.819409,.9190765,11,51.42857,1,1,1,1,1,1,0,1,0,7,49,5.138963,51,2601,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,.4,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1
"334663",33,24,134,120,334,0,1,0,1,1,1,1,.2307692,334.3571,411.6419,52.5125,.8429449,.7310164,11,24,1,1,0,1,0,1,0,1,0,4,16,3.24901,46,2116,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
"334690",33,24,134,120,334,0,1,0,1,1,1,1,.0769231,173.8179,220.5744,25.5,.8532947,.5245098,9,12.5,0,0,0,1,1,1,0,1,0,4,16,3.152094,34,1156,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
"334761",33,24,134,120,334,0,1,0,1,1,1,0,.5769231,187.0768,237.4,27.475,.8531352,.9417652,11,22.75,1,1,0,1,1,1,1,1,0,4,16,3.152094,31,961,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
"334772",33,24,134,120,334,0,1,0,1,1,1,1,.1538462,454.3869,,,,.7897898,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"334931",33,24,134,120,334,0,1,0,1,1,1,0,.7307692,766.2024,766.2024,49.2,.9357872,.6443089,8,80,0,0,0,1,0,1,0,1,0,1,1,1,69,4761,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"335083",33,24,136,22,335,0,0,1,1,1,0,1,.8947368,412.997,516.1469,53.175,.871246,.8519041,8,24,1,0,0,1,1,1,1,1,0,4,16,3.200617,49,2401,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,.3333333,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"335256",33,24,136,22,335,0,0,1,1,1,0,1,.1578947,164.8512,,,,.6906077,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"335388",33,24,136,22,335,0,0,1,1,1,0,0,.7368421,462.0268,577.4222,26.125,.9434556,.6650718,8,30,1,1,0,1,1,1,1,1,0,4,16,3.200617,46,2116,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,.3333333,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0
"335438",33,24,136,22,335,0,0,1,1,1,0,1,.6842105,372.6881,492.0739,54.08,.8548921,.7910503,12,37.8,1,1,0,1,1,1,1,1,0,5,25,3.786912,39,1521,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1.5,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"335484",33,24,136,22,335,0,0,1,1,1,0,0,.9473684,717.7054,896.9589,100,.860667,.7825,12,24.5,1,1,0,1,1,1,1,1,0,4,16,3.200617,44,1936,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,.3333333,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
"335624",33,24,136,22,335,0,0,1,1,1,0,1,.368421,447.5,559.2672,72.8,.8373184,.8729396,11,27,1,1,0,1,1,1,1,1,0,4,16,3.200617,37,1369,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,.3333333,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"335817",33,24,136,22,335,0,0,1,1,1,0,1,.6315789,1580.673,1753.866,121.675,.9230233,.9352784,10,61,0,1,0,1,1,1,1,1,0,2,4,1.802501,35,1225,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0
"335852",33,24,136,22,335,0,0,1,1,1,0,1,.4736842,461.1187,567.7037,60,.8698817,.8541667,9,10.5,1,0,0,1,1,1,0,1,0,4,16,3.24901,60,3600,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"335861",33,24,136,22,335,0,0,1,1,1,0,1,.7894737,291.2698,343.4501,34.83333,.8804087,.6650718,8,13.33333,0,0,0,1,1,1,0,1,0,3,9,2.544211,52,2704,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0
"336094",33,24,136,11,336,0,1,0,1,0,1,0,.7,227.2869,288.4265,38.95,.8286307,.7593068,9,75,1,1,0,1,1,1,1,1,0,4,16,3.152094,55,3025,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0
"336113",33,24,136,11,336,0,1,0,1,0,1,0,.68,579.3849,697.0291,63.08333,.8911201,.8850726,12,23.33333,1,0,0,1,1,1,1,1,0,3,9,2.493661,37,1369,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,.5,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
"336259",33,24,136,11,336,0,1,0,1,0,1,1,.2,649.5714,765.9406,42.775,.9341489,.8158971,11,14,0,0,1,1,1,1,1,1,0,3,9,2.544211,75,5625,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"336303",33,24,136,11,336,0,1,0,1,0,1,0,.96,2680.333,3224.576,80.73333,.9698794,.838976,12,25,1,1,0,1,1,1,1,1,0,3,9,2.493661,34,1156,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,.5,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0
"336308",33,24,136,11,336,0,1,0,1,0,1,1,.16,150.4476,166.9321,26.325,.8250222,.691358,10,28,0,0,0,1,0,1,1,1,0,2,4,1.802501,76,5776,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"336499",33,24,136,11,336,0,1,0,1,0,1,1,.5,523.2881,674.2034,68.86,.868409,.8693,9,21,1,0,1,1,1,1,1,1,0,5,25,3.880788,56,3136,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,.25,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"336650",33,24,136,11,336,0,1,0,1,0,1,0,.52,442.9155,553.5377,29.9625,.9323516,.753859,10,21,1,1,0,1,1,1,0,1,0,4,16,3.200617,50,2500,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,.3333333,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
"336656",33,24,136,11,336,0,1,0,1,0,1,0,.54,244.1405,314.5502,23.16,.9051366,.7279793,10,22.4,0,0,1,1,1,1,1,1,0,5,25,3.880788,42,1764,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,.25,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
"336839",33,24,136,11,336,0,1,0,1,0,1,0,,313.2998,,,,.7787921,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"337083",33,24,136,133,337,0,0,1,0,0,1,1,.4444444,377.8976,498.9522,44.54,.8821374,.818141,7,18.2,0,1,0,0,1,1,1,0,0,5,25,3.786912,40,1600,1,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1.5,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
"337411",33,24,136,133,337,0,0,1,0,0,1,0,1,582.4965,646.3203,67.1,.8848062,.8826379,10,,1,1,0,1,1,1,1,1,1,2,4,1.802501,43,1849,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0
"337413",33,24,136,133,337,0,0,1,0,0,1,0,.8518519,381.4286,458.8778,47.31667,.8759488,.6917929,10,24,1,0,0,1,1,1,1,1,0,3,9,2.493661,46,2116,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,.5,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
"337458",33,24,136,133,337,0,0,1,0,0,1,1,.5925926,775.872,984.5797,61.75,.9204121,.8097166,8,35,0,0,0,1,1,1,0,0,0,4,16,3.152094,33,1089,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
"337488",33,24,136,133,337,0,0,1,0,0,1,1,.4814815,377.3333,377.3333,62,.8356891,.7741935,5,100,0,0,0,1,0,1,0,0,0,1,1,1,64,4096,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"337510",33,24,136,133,337,0,0,1,0,0,1,1,.7407407,401.9167,510.0313,58.25,.8550695,.7296137,10,21,1,1,0,1,1,1,1,1,0,4,16,3.152094,55,3025,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0
"337544",33,24,136,133,337,0,0,1,0,0,1,1,.2962963,448.6826,550.9971,63.73333,.8579545,.8692468,7,20,1,0,0,1,0,1,1,0,0,3,9,2.442931,37,1369,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
"337663",33,24,136,133,337,0,0,1,0,0,1,0,.5555556,2565.536,2565.536,247.5,.9035289,.8585858,4,136,0,1,0,1,1,1,0,1,0,1,1,1,35,1225,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
"337914",33,24,136,133,337,0,0,1,0,0,1,0,.7037037,266.4929,343.3489,47.19,.8229221,.8802713,11,,0,1,0,1,1,1,1,1,0,5,25,3.880788,40,1600,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,.25,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
"338165",33,24,136,130,338,1,0,0,0,0,0,0,,465.295,599.4853,57.89,.8755843,.8070478,10,16.8,1,1,0,1,1,1,0,0,0,5,25,3.880788,56,3136,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,.25,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
"338552",33,24,136,130,338,1,0,0,0,0,0,0,,575.4584,658.1429,45.85,.9203244,.8527808,4,56,1,0,1,1,1,1,1,1,0,2,4,1.748734,37,1369,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"338565",33,24,136,130,338,1,0,0,0,0,0,0,,543.4623,725.4504,50.41667,.9072306,.768595,9,14,1,1,1,1,1,1,0,1,0,6,36,4.494827,60,3600,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,.5,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
"338615",33,24,136,130,338,1,0,0,0,0,0,1,,352.6964,391.3412,71.5,.7972761,1,0,49,0,0,0,1,0,1,0,1,0,2,4,1.802501,63,3969,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"338720",33,24,136,130,338,1,0,0,0,0,0,1,,214.5794,253.0208,27.8,.8704442,.7302158,8,18,0,1,0,1,1,1,0,0,0,3,9,2.544211,34,1156,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"338730",33,24,136,130,338,1,0,0,0,0,0,1,,138.2917,153.4442,10.1625,.926514,.7232472,3,21,0,0,0,1,1,1,0,1,0,2,4,1.802501,72,5184,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"338822",33,24,136,130,338,1,0,0,0,0,0,0,,203.2222,271.2748,27.45833,.8648852,.7317147,11,18,0,0,0,0,1,1,0,1,0,6,36,4.494827,67,4489,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0
"338843",33,24,136,130,338,1,0,0,0,0,0,0,,603.3412,711.4284,81,.8657476,.8012345,11,42,1,0,1,1,1,1,1,1,1,3,9,2.544211,57,3249,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0
"338935",33,24,136,130,338,1,0,0,0,0,0,0,,266.5048,343.3643,41.28,.8451059,.6947674,10,14,1,1,0,1,1,1,0,1,0,5,25,3.880788,33,1089,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,.6666667,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0
"339030",33,24,136,58,339,0,1,0,0,1,1,1,.4074074,279.6726,349.5234,42.925,.846517,.8165405,8,24,0,0,0,1,0,1,0,1,0,4,16,3.200617,45,2025,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,.3333333,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"339273",33,24,136,58,339,0,1,0,0,1,1,1,.6296296,796.9603,958.7833,90.08334,.8869663,.9074931,9,32.66667,1,1,1,1,1,1,1,1,0,3,9,2.493661,44,1936,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,.5,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0
